
Spine Attachment Pt Position Y
 ==================== 
Spine Attachment Pt Position Y,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
15654,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000004606,
15660.8,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000004606,
15632.1,µm,Spine,Spine Attachment Pt Position,5,4,1,,610000004607,
15653.7,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000004607,
15632.3,µm,Spine,Spine Attachment Pt Position,5,4,1,,610000004608,
15664.1,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000004609,
15632.3,µm,Spine,Spine Attachment Pt Position,5,4,1,,610000004609,
15664.1,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000004610,
15659.1,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000004611,
15632.9,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000004611,
15664.2,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000004612,
15633.1,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000004612,
15664.2,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000004613,
15633.4,µm,Spine,Spine Attachment Pt Position,6,4,1,,610000004613,
15664.1,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000004614,
15658,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000004615,
15664.2,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000004615,
15664.4,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000004616,
15656.6,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000004616,
15633.3,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000004616,
15635.5,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000004617,
15664.3,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000004617,
15657.2,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000004617,
15635.4,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000004618,
15664.3,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000004618,
15657.4,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000004618,
15635.3,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000004619,
15665.4,µm,Spine,Spine Attachment Pt Position,4,4,1,,610000004619,
15657.5,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000004619,
15635.2,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000004620,
15664.7,µm,Spine,Spine Attachment Pt Position,4,4,1,,610000004620,
15657.8,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000004620,
15634.7,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000004621,
15657.8,µm,Spine,Spine Attachment Pt Position,3,4,1,,610000004621,
15663.8,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000004621,
15631.4,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000004622,
15657.6,µm,Spine,Spine Attachment Pt Position,3,4,1,,610000004622,
15664.1,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000004622,
15657.5,µm,Spine,Spine Attachment Pt Position,3,4,1,,610000004623,
15625.8,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000004623,
15664.4,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000004623,
15657.5,µm,Spine,Spine Attachment Pt Position,3,4,1,,610000004624,
15626.6,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000004624,
15664.4,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000004624,
15626.9,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000004625,
15663.7,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000004626,
15628.9,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000004626,
15663.5,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000004627,
15657.8,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000004627,
15628.4,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000004627,
15628.2,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000004628,
15662.5,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000004628,
15657.8,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000004628,
15628.2,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000004629,
15654.9,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000004629,
15662,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000004629,
15662.4,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000004630,
15656.2,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000004630,
15630.1,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000004631,
15656.3,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000004631,
15661.8,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000004632,
15629.5,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000004632,
15661.5,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000004633,
15629.6,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000004633,
15660.8,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000004634,
15656.6,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000004634,
15629.8,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000004634,
15660.5,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000004635,
15657.2,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000004635,
15630.5,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000004636,
15657.8,µm,Spine,Spine Attachment Pt Position,1,1,1,,610000004636,
15659.8,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000004636,
15660.3,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000004637,
15658.1,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000004638,
15630.7,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000004638,
15665.2,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000004638,
15666.2,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000004639,
15657.7,µm,Spine,Spine Attachment Pt Position,2,1,1,,610000004639,
15655.5,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000004640,
15666.3,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000004640,
15630.5,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000004640,
15655.7,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000004641,
15655.8,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000004642,
15655.9,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000004643,
15629.3,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000004643,
15656,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000004644,
15629.3,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000004644,
15656.4,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000004645,
15629.1,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000004645,
15656.4,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000004646,
15629.2,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000004646,
15629.2,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000004647,
15654.7,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000004647,
15629.2,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000004649,
15629.3,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000004650,
15629.3,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000004651,
15629.5,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000004652,
15629,µm,Spine,Spine Attachment Pt Position,2,1,1,,610000004653,
15628.5,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000004654,
15624.3,µm,Spine,Spine Attachment Pt Position,5,1,1,,610000004656,
15624.4,µm,Spine,Spine Attachment Pt Position,5,1,1,,610000004657,
15625.4,µm,Spine,Spine Attachment Pt Position,4,1,1,,610000004658,
15626.1,µm,Spine,Spine Attachment Pt Position,4,1,1,,610000004659,
15626.9,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000004660,
15626.6,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000004661,
15626.5,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000004662,
15626.2,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000004663,
15626.1,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000004665,
15626,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000004666,
15625.6,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000004667,
15626.3,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000004668,
15625,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000004669,
15624.9,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000004670,
15625.1,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000004671,
15624.6,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000004672,
15624.2,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000004677,
15624,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000004678,
15623.8,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000004679,
15623.6,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000004680,
15623,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000004681,
15622.9,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000004682,
15622.6,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000004683,
15622.5,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000004684,
15621.8,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000004686,
15639,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000004687,
15637.3,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000004688,
15637.4,µm,Spine,Spine Attachment Pt Position,3,1,1,,610000004689,
15637.3,µm,Spine,Spine Attachment Pt Position,3,1,1,,610000004691,
15637.1,µm,Spine,Spine Attachment Pt Position,3,1,1,,610000004692,
15637.4,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000004694,
15637.6,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000004696,
15638.8,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000004697,
15635.5,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000004698,
15634.6,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000004699,
15634.5,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000004700,
15634.4,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000004701,
15634.4,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000004702,
15634,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000004703,
15634,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000004704,
15633.9,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000004705,
15635.9,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000004706,
15636.7,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000004707,
15637.3,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000004708,
15634.4,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000004709,
15633.5,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000004711,
15635.1,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000004712,
